data,path,tamanho
2022-09-02 21:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209022100.jpg,1796230
2022-09-02 22:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209022200.jpg,1784904
2022-09-02 23:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209022300.jpg,1761842
2022-09-03 00:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030000.jpg,1738478
2022-09-03 01:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030100.jpg,1721762
2022-09-03 02:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030200.jpg,1707277
2022-09-03 03:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030300.jpg,1700971
2022-09-03 04:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030400.jpg,1702613
2022-09-03 05:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030500.jpg,1623916
2022-09-03 06:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030600.jpg,1709327
2022-09-03 07:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030700.jpg,1703146
2022-09-03 08:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030800.jpg,1698996
2022-09-03 09:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209030900.jpg,1697863
2022-09-03 10:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031000.jpg,1692606
2022-09-03 11:10:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031110.jpg,1689676
2022-09-03 12:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031200.jpg,1689406
2022-09-03 13:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031300.jpg,1702038
2022-09-03 14:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031400.jpg,1721355
2022-09-03 15:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031500.jpg,1742193
2022-09-03 16:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031600.jpg,1772490
2022-09-03 17:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031700.jpg,1808626
2022-09-03 18:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031800.jpg,1835774
2022-09-03 19:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209031900.jpg,1843353
2022-09-03 20:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209032000.jpg,1840760
2022-09-03 21:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209032100.jpg,1832911
2022-09-03 22:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209032200.jpg,1830363
2022-09-03 23:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209032300.jpg,1816425
2022-09-04 00:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040000.jpg,1796367
2022-09-04 01:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040100.jpg,1777157
2022-09-04 02:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040200.jpg,1772247
2022-09-04 03:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040300.jpg,1763148
2022-09-04 04:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040400.jpg,1757032
2022-09-04 05:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040500.jpg,1658393
2022-09-04 06:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040600.jpg,1745002
2022-09-04 07:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040700.jpg,1737979
2022-09-04 08:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040800.jpg,1725563
2022-09-04 09:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209040900.jpg,1715707
2022-09-04 10:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041000.jpg,1713734
2022-09-04 11:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041100.jpg,1701046
2022-09-04 12:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041200.jpg,1686434
2022-09-04 13:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041300.jpg,1687576
2022-09-04 14:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041400.jpg,1696503
2022-09-04 15:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041500.jpg,1717118
2022-09-04 16:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041600.jpg,1746356
2022-09-04 17:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041700.jpg,1773000
2022-09-04 18:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041800.jpg,1789865
2022-09-04 19:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209041900.jpg,1791335
2022-09-04 20:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209042000.jpg,1785283
2022-09-04 21:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209042100.jpg,1772212
2022-09-04 22:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209042200.jpg,1763975
2022-09-04 23:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209042300.jpg,1744740
2022-09-05 00:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050000.jpg,1724984
2022-09-05 01:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050100.jpg,1708964
2022-09-05 02:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050200.jpg,1692031
2022-09-05 03:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050300.jpg,1686760
2022-09-05 04:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050400.jpg,1689401
2022-09-05 05:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050500.jpg,1693624
2022-09-05 06:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050600.jpg,1693431
2022-09-05 07:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050700.jpg,1690828
2022-09-05 08:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050800.jpg,1690146
2022-09-05 09:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209050900.jpg,1692882
2022-09-05 10:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051000.jpg,1686724
2022-09-05 11:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051100.jpg,1678774
2022-09-05 12:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051200.jpg,1670566
2022-09-05 13:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051300.jpg,1681582
2022-09-05 14:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051400.jpg,1693798
2022-09-05 15:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051500.jpg,1635690
2022-09-05 16:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051600.jpg,1742687
2022-09-05 17:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051700.jpg,1774519
2022-09-05 18:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051800.jpg,1804706
2022-09-05 19:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209051900.jpg,1824633
2022-09-05 20:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209052000.jpg,1826565
2022-09-05 21:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209052100.jpg,1821837
2022-09-05 22:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209052200.jpg,1821472
2022-09-05 23:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209052300.jpg,1809402
2022-09-06 00:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060000.jpg,1795605
2022-09-06 01:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060100.jpg,1787471
2022-09-06 02:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060200.jpg,1777270
2022-09-06 03:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060300.jpg,1773837
2022-09-06 04:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060400.jpg,1777836
2022-09-06 05:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060500.jpg,1778630
2022-09-06 06:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060600.jpg,1784427
2022-09-06 07:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060700.jpg,1783736
2022-09-06 08:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060800.jpg,1781718
2022-09-06 09:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209060900.jpg,1773098
2022-09-06 10:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061000.jpg,1765922
2022-09-06 11:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061100.jpg,1750100
2022-09-06 12:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061200.jpg,1743603
2022-09-06 13:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061300.jpg,1745511
2022-09-06 14:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061400.jpg,1758520
2022-09-06 15:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061500.jpg,1775168
2022-09-06 16:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061600.jpg,1740552
2022-09-06 17:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061700.jpg,1825118
2022-09-06 18:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061800.jpg,1856327
2022-09-06 19:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209061900.jpg,1872373
2022-09-06 20:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209062000.jpg,1866459
2022-09-06 21:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209062100.jpg,1857004
2022-09-06 22:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209062200.jpg,1853122
2022-09-06 23:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209062300.jpg,1850601
2022-09-07 00:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070000.jpg,1844851
2022-09-07 01:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070100.jpg,1832809
2022-09-07 02:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070200.jpg,1826573
2022-09-07 03:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070300.jpg,1827794
2022-09-07 04:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070400.jpg,1831520
2022-09-07 05:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070500.jpg,1826297
2022-09-07 06:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070600.jpg,1829089
2022-09-07 07:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070700.jpg,1825924
2022-09-07 08:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070800.jpg,1829915
2022-09-07 09:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209070900.jpg,1833537
2022-09-07 10:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071000.jpg,1833811
2022-09-07 11:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071100.jpg,1825378
2022-09-07 12:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071200.jpg,1816494
2022-09-07 13:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071300.jpg,1820794
2022-09-07 14:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071400.jpg,1835856
2022-09-07 15:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071500.jpg,1852617
2022-09-07 16:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071600.jpg,1868377
2022-09-07 17:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071700.jpg,1888036
2022-09-07 18:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071800.jpg,1900821
2022-09-07 19:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209071900.jpg,1909932
2022-09-07 20:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209072000.jpg,1910135
2022-09-07 21:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209072100.jpg,1895956
2022-09-07 22:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209072200.jpg,1886354
2022-09-07 23:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209072300.jpg,1871213
2022-09-08 00:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080000.jpg,1853391
2022-09-08 01:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080100.jpg,1832736
2022-09-08 02:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080200.jpg,1815454
2022-09-08 03:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080300.jpg,1802544
2022-09-08 04:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080400.jpg,1794541
2022-09-08 05:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080500.jpg,1782729
2022-09-08 06:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080600.jpg,1770559
2022-09-08 07:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080700.jpg,1762931
2022-09-08 08:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080800.jpg,1755329
2022-09-08 09:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209080900.jpg,1743265
2022-09-08 10:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081000.jpg,1730363
2022-09-08 11:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081100.jpg,1716952
2022-09-08 12:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081200.jpg,1713888
2022-09-08 13:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081300.jpg,1721258
2022-09-08 14:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081400.jpg,1739903
2022-09-08 15:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081500.jpg,1729968
2022-09-08 16:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081600.jpg,1791113
2022-09-08 17:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081700.jpg,1818099
2022-09-08 18:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081800.jpg,1832890
2022-09-08 19:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209081900.jpg,1832449
2022-09-08 20:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209082000.jpg,1824744
2022-09-08 21:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209082100.jpg,1808466
2022-09-08 22:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209082200.jpg,1751469
2022-09-08 23:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209082300.jpg,1766546
2022-09-09 00:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090000.jpg,1747809
2022-09-09 01:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090100.jpg,1735664
2022-09-09 02:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090200.jpg,1730667
2022-09-09 03:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090300.jpg,1726690
2022-09-09 04:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090400.jpg,1726014
2022-09-09 05:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090500.jpg,1723459
2022-09-09 06:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090600.jpg,1735137
2022-09-09 07:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090700.jpg,1732625
2022-09-09 08:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090800.jpg,1728373
2022-09-09 09:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209090900.jpg,1719877
2022-09-09 10:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091000.jpg,1709976
2022-09-09 11:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091100.jpg,1700729
2022-09-09 12:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091200.jpg,1691551
2022-09-09 13:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091300.jpg,1683297
2022-09-09 14:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091400.jpg,1681325
2022-09-09 15:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091500.jpg,1687062
2022-09-09 16:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091600.jpg,1724401
2022-09-09 17:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091700.jpg,1757887
2022-09-09 18:00:00,http://satelite.cptec.inpe.br/repositoriogoes/goes16/goes16_web/ams_ret_ch11_baixa/2022/09/S11635384_202209091800.jpg,1781876
